state,month_year,cocaine,heroin,methadone,number_of_deaths,number_drug_overdose_death,opioids,percent_drugs_specified,psychostimulants,unemployment_data
MO,Aug-2017,0,0,0,63740,1392,0,0,0,3.6
MO,Aug-2018,0,0,0,65508,1563,0,0,0,3.0
MO,Dec-2015,0,0,0,61995,1087,0,0,0,4.4
MO,Dec-2016,0,0,0,61888,1386,0,0,0,4.3
MO,Dec-2017,0,0,0,64202,1398,0,0,0,3.6
MO,Feb-2015,0,0,0,61478,1107,0,0,0,5.5
MO,Feb-2016,0,0,0,61186,1121,0,0,0,4.4
MO,Feb-2017,0,0,0,63125,1388,0,0,0,4.0
MO,Feb-2018,0,0,0,64986,1406,0,0,0,3.5
MO,Jan-2015,0,0,0,60902,1108,0,0,0,5.5
MO,Jan-2016,0,0,0,61427,1096,0,0,0,4.4
MO,Jan-2017,0,0,0,62663,1394,0,0,0,4.2
MO,Jan-2018,0,0,0,64834,1396,0,0,0,3.5
MO,Jul-2015,0,0,0,62257,1103,0,0,0,4.9
MO,Jul-2016,0,0,0,61118,1192,0,0,0,4.8
MO,Jul-2017,0,0,0,63679,1395,0,0,0,3.7
MO,Jul-2018,0,0,0,65345,1523,0,0,0,3.0
MO,Jun-2015,0,0,0,62053,1116,0,0,0,5.1
MO,Jun-2016,0,0,0,61135,1157,0,0,0,4.7
MO,Jun-2017,0,0,0,63516,1403,0,0,0,3.7
MO,Jun-2018,0,0,0,65451,1497,0,0,0,3.1
MO,Mar-2015,0,0,0,61767,1092,0,0,0,5.5
MO,Mar-2016,0,0,0,60919,1129,0,0,0,4.4
MO,Mar-2017,0,0,0,63553,1415,0,0,0,3.9
MO,Mar-2018,0,0,0,64915,1405,0,0,0,3.4
MO,May-2015,0,0,0,62138,1093,0,0,0,5.3
MO,May-2016,0,0,0,60964,1147,0,0,0,4.6
MO,May-2017,0,0,0,63485,1403,0,0,0,3.8
MO,May-2018,0,0,0,65412,1456,0,0,0,3.2
MO,Nov-2015,0,0,0,62541,1090,0,0,0,4.4
MO,Nov-2016,0,0,0,61411,1329,0,0,0,4.5
MO,Nov-2017,0,0,0,64027,1407,0,0,0,3.6
MO,Oct-2015,0,0,0,62571,1071,0,0,0,4.5
MO,Oct-2016,0,0,0,61393,1288,0,0,0,4.7
MO,Oct-2017,0,0,0,63893,1428,0,0,0,3.6
MO,Sep-2015,0,0,0,62510,1081,0,0,0,4.6
MO,Sep-2016,0,0,0,61271,1247,0,0,0,4.8
MO,Sep-2017,0,0,0,63926,1421,0,0,0,3.6
MS,Apr-2015,0,0,0,30303,322,0,0,0,6.5
MS,Apr-2016,0,0,0,30800,322,0,0,0,5.9
MS,Apr-2017,0,0,0,31037,334,0,0,0,5.2
MS,Apr-2018,0,0,0,32056,304,0,0,0,4.8
MS,Aug-2015,0,0,0,31052,348,0,0,0,6.2
MS,Aug-2016,0,0,0,30681,313,0,0,0,5.8
MS,Aug-2017,0,0,0,30965,315,0,0,0,5.0
MS,Aug-2018,0,0,0,31987,307,0,0,0,4.7
MS,Dec-2015,0,0,0,31006,333,0,0,0,6.2
MS,Dec-2016,0,0,0,31016,332,0,0,0,5.5
MS,Dec-2017,0,0,0,31460,329,0,0,0,4.8
MS,Feb-2015,0,0,0,29969,302,0,0,0,6.7
MS,Feb-2016,0,0,0,30918,335,0,0,0,6.1
MS,Feb-2017,0,0,0,30969,323,0,0,0,5.3
MS,Feb-2018,0,0,0,32075,335,0,0,0,4.9
MS,Jan-2015,0,0,0,29715,302,0,0,0,6.7
MS,Jan-2016,0,0,0,31049,338,0,0,0,6.1
MS,Jan-2017,0,0,0,30972,329,0,0,0,5.4
MS,Jan-2018,0,0,0,32030,322,0,0,0,4.9
MS,Jul-2015,0,0,0,30921,343,0,0,0,6.3
MS,Jul-2016,0,0,0,30590,319,0,0,0,5.8
MS,Jul-2017,0,0,0,31121,327,0,0,0,5.1
MS,Jul-2018,0,0,0,31897,295,0,0,0,4.7
MS,Jun-2015,0,0,0,30703,329,0,0,0,6.3
MS,Jun-2016,0,0,0,30689,320,0,0,0,5.9
MS,Jun-2017,0,0,0,31065,331,0,0,0,5.1
MS,Jun-2018,0,0,0,31966,294,0,0,0,4.7
MS,Mar-2015,0,0,0,30211,307,0,0,0,6.6
MS,Mar-2016,0,0,0,30894,334,0,0,0,6.0
MS,Mar-2017,0,0,0,31002,327,0,0,0,5.3
MS,Mar-2018,0,0,0,31968,319,0,0,0,4.9
MS,May-2015,0,0,0,30541,328,0,0,0,6.4
MS,May-2016,0,0,0,30752,323,0,0,0,5.9
MS,May-2017,0,0,0,30992,329,0,0,0,5.2
MS,May-2018,0,0,0,31937,302,0,0,0,4.8
MS,Nov-2015,0,0,0,31127,325,0,0,0,6.2
MS,Nov-2016,0,0,0,30844,334,0,0,0,5.6
MS,Nov-2017,0,0,0,31162,330,0,0,0,4.9
MS,Oct-2015,0,0,0,31167,331,0,0,0,6.2
MS,Oct-2016,0,0,0,30712,336,0,0,0,5.6
MS,Oct-2017,0,0,0,31050,319,0,0,0,4.9
MS,Sep-2015,0,0,0,31070,337,0,0,0,6.2
MS,Sep-2016,0,0,0,30644,327,0,0,0,5.7
MS,Sep-2017,0,0,0,31032,318,0,0,0,5.0
MT,Apr-2015,0,0,0,9508,126,0,0,0,4.1
MT,Apr-2016,0,0,0,9973,128,0,0,0,4.2
MT,Apr-2017,0,0,0,10217,125,0,0,0,4.0
MT,Apr-2018,0,0,0,10034,97,0,0,0,3.7
MT,Aug-2015,0,0,0,9778,121,0,0,0,4.2
MT,Aug-2016,0,0,0,9886,130,0,0,0,4.1
MT,Aug-2017,0,0,0,10300,117,0,0,0,4.0
MT,Aug-2018,0,0,0,9908,108,0,0,0,3.7
MT,Dec-2015,0,0,0,9901,131,0,0,0,4.2
MT,Dec-2016,0,0,0,9941,114,0,0,0,4.0
MT,Dec-2017,0,0,0,10270,118,0,0,0,3.8
MT,Feb-2015,0,0,0,9500,125,0,0,0,4.2
MT,Feb-2016,0,0,0,9921,120,0,0,0,4.2
MT,Feb-2017,0,0,0,10131,131,0,0,0,4.0
MT,Feb-2018,0,0,0,10101,105,0,0,0,3.8
MT,Jan-2015,0,0,0,9502,121,0,0,0,4.3
MT,Jan-2016,0,0,0,9832,126,0,0,0,4.2
MT,Jan-2017,0,0,0,10052,119,0,0,0,4.0
MT,Jan-2018,0,0,0,10176,114,0,0,0,3.8
MT,Jul-2015,0,0,0,9716,128,0,0,0,4.2
MT,Jul-2016,0,0,0,9913,127,0,0,0,4.1
MT,Jul-2017,0,0,0,10277,119,0,0,0,4.0
MT,Jul-2018,0,0,0,9912,103,0,0,0,3.7
MT,Jun-2015,0,0,0,9669,132,0,0,0,4.2
MT,Jun-2016,0,0,0,9863,121,0,0,0,4.2
MT,Jun-2017,0,0,0,10292,124,0,0,0,3.9
MT,Jun-2018,0,0,0,9916,105,0,0,0,3.7
MT,Mar-2015,0,0,0,9476,129,0,0,0,4.2
MT,Mar-2016,0,0,0,9939,125,0,0,0,4.2
MT,Mar-2017,0,0,0,10229,128,0,0,0,4.0
MT,Mar-2018,0,0,0,10028,99,0,0,0,3.7
MT,May-2015,0,0,0,9609,135,0,0,0,4.1
MT,May-2016,0,0,0,9938,123,0,0,0,4.2
MT,May-2017,0,0,0,10237,127,0,0,0,3.9
MT,May-2018,0,0,0,9923,97,0,0,0,3.7
MT,Nov-2015,0,0,0,9779,128,0,0,0,4.2
MT,Nov-2016,0,0,0,9904,120,0,0,0,4.0
MT,Nov-2017,0,0,0,10335,115,0,0,0,3.9
MT,Oct-2015,0,0,0,9817,126,0,0,0,4.2
MT,Oct-2016,0,0,0,9873,120,0,0,0,4.0
MT,Oct-2017,0,0,0,10309,123,0,0,0,3.9
MT,Sep-2015,0,0,0,9754,125,0,0,0,4.2
MT,Sep-2016,0,0,0,9863,123,0,0,0,4.1
MT,Sep-2017,0,0,0,10278,119,0,0,0,3.9
NC,Apr-2015,241,310,122,88620,1365,1020,92.7472527472527,41,5.9
NC,Apr-2016,381,421,104,89779,1694,1278,94.7461629279811,82,5.1
NC,Apr-2017,570,563,136,92537,2082,1637,97.6464937560038,126,4.6
NC,Apr-2018,695,505,80,94413,2259,1818,96.7928730512249,199,4.0
NC,Aug-2015,262,317,109,89864,1416,1046,92.4435028248588,50,5.7
NC,Aug-2016,461,508,119,90243,1869,1444,96.3081861958267,100,5.0
NC,Aug-2017,634,536,122,93485,2259,1801,97.1668880035414,152,4.3
NC,Aug-2018,671,536,69,94602,2080,1668,96.875,214,3.7
NC,Dec-2015,313,381,106,90025,1537,1159,93.2986337020169,62,5.4
NC,Dec-2016,496,547,117,91350,1931,1497,97.0481615743138,113,5.0
NC,Dec-2017,711,519,104,94051,2369,1921,97.0873786407767,170,4.2
NC,Feb-2015,237,285,121,87784,1357,986,91.9675755342668,35,5.8
NC,Feb-2016,341,409,106,89619,1595,1212,94.6708463949843,69,5.2
NC,Feb-2017,534,557,123,91572,2019,1584,97.3749380881625,120,4.8
NC,Feb-2018,705,512,94,95198,2323,1872,96.889848812095,191,4.2
NC,Jan-2015,220,270,127,87132,1359,979,91.832229580574,31,5.8
NC,Jan-2016,343,402,106,89624,1589,1199,94.1472624292008,71,5.3
NC,Jan-2017,510,561,122,91505,1974,1546,97.0111448834853,112,4.9
NC,Jan-2018,710,505,101,94986,2351,1903,97.1076137813696,183,4.2
NC,Jul-2015,262,321,120,89630,1422,1059,92.7566807313643,49,5.8
NC,Jul-2016,428,475,118,90104,1816,1398,95.9251101321586,87,5.0
NC,Jul-2017,631,549,115,93142,2204,1734,97.005444646098,150,4.4
NC,Jul-2018,668,520,74,94635,2114,1753,97.1336107258437,212,3.8
NC,Jun-2015,254,323,126,89238,1406,1061,93.1009957325747,49,5.9
NC,Jun-2016,420,463,113,90010,1792,1361,95.2566964285714,82,5.0
NC,Jun-2017,609,550,114,92927,2165,1709,97.2748267898383,145,4.4
NC,Jun-2018,698,526,85,94637,2180,1752,97.1506105834464,205,3.9
NC,Mar-2015,245,295,124,88384,1358,1002,92.1944035346097,34,5.9
NC,Mar-2016,358,421,104,89556,1654,1252,95.0423216444982,80,5.1
NC,Mar-2017,555,558,129,92295,2049,1608,97.4133723767692,125,4.7
NC,Mar-2018,690,504,88,94512,2267,1839,96.9710272168569,191,4.1
NC,May-2015,254,319,118,88818,1389,1038,92.6565874730022,44,5.9
NC,May-2016,396,437,114,90013,1736,1310,94.9308755760369,81,5.0
NC,May-2017,590,559,122,92777,2106,1667,97.7682811016144,134,4.5
NC,May-2018,696,507,85,94318,2246,1784,96.8496849684968,203,4.0
NC,Nov-2015,309,368,106,90229,1503,1131,93.0805056553559,61,5.4
NC,Nov-2016,482,529,118,90874,1905,1468,96.6404199475066,105,5.1
NC,Nov-2017,686,518,99,93717,2332,1884,97.21269296741,166,4.3
NC,Oct-2015,297,344,109,90154,1455,1090,92.9209621993127,50,5.5
NC,Oct-2016,464,528,111,90585,1900,1468,96.5789473684211,110,5.1
NC,Oct-2017,684,526,110,93744,2335,1875,97.0877944325482,162,4.3
NC,Sep-2015,276,323,112,90001,1439,1074,92.8422515635858,55,5.6
NC,Sep-2016,464,526,116,90330,1880,1456,96.5425531914894,101,5.1
NC,Sep-2017,659,544,120,93790,2320,1858,97.1551724137931,160,4.3
ND,Apr-2015,0,0,0,6955,61,0,0,0,2.7
ND,Apr-2016,0,0,0,6679,73,0,0,0,3.3
ND,Apr-2017,0,0,0,6970,78,0,0,0,2.6
ND,Apr-2018,0,0,0,7080,77,0,0,0,2.6
ND,Aug-2015,0,0,0,7020,70,0,0,0,2.8
ND,Aug-2016,0,0,0,6642,68,0,0,0,3.0
ND,Aug-2017,0,0,0,7041,81,0,0,0,2.6
ND,Aug-2018,0,0,0,7027,64,0,0,0,2.6
ND,Dec-2015,0,0,0,6876,66,0,0,0,3.0
ND,Dec-2016,0,0,0,6806,80,0,0,0,2.9
ND,Dec-2017,0,0,0,7088,76,0,0,0,2.7
ND,Feb-2015,0,0,0,6914,65,0,0,0,2.7
ND,Feb-2016,0,0,0,6730,59,0,0,0,3.2
ND,Feb-2017,0,0,0,6886,84,0,0,0,2.7
ND,Feb-2018,0,0,0,7140,78,0,0,0,2.7
ND,Jan-2015,0,0,0,6887,65,0,0,0,2.6
ND,Jan-2016,0,0,0,6754,62,0,0,0,3.1
ND,Jan-2017,0,0,0,6844,81,0,0,0,2.8
ND,Jan-2018,0,0,0,7153,81,0,0,0,2.7
ND,Jul-2015,0,0,0,7028,68,0,0,0,2.8
ND,Jul-2016,0,0,0,6674,65,0,0,0,3.1
ND,Jul-2017,0,0,0,6979,83,0,0,0,2.6
ND,Jul-2018,0,0,0,7068,67,0,0,0,2.6
ND,Jun-2015,0,0,0,6988,71,0,0,0,2.8
ND,Jun-2016,0,0,0,6714,65,0,0,0,3.2
ND,Jun-2017,0,0,0,6971,81,0,0,0,2.6
ND,Jun-2018,0,0,0,7042,70,0,0,0,2.6
ND,Mar-2015,0,0,0,6919,64,0,0,0,2.7
ND,Mar-2016,0,0,0,6724,66,0,0,0,3.3
ND,Mar-2017,0,0,0,6902,80,0,0,0,2.7
ND,Mar-2018,0,0,0,7121,76,0,0,0,2.7
ND,May-2015,0,0,0,6945,67,0,0,0,2.8
ND,May-2016,0,0,0,6700,66,0,0,0,3.2
ND,May-2017,0,0,0,6971,80,0,0,0,2.6
ND,May-2018,0,0,0,7068,74,0,0,0,2.6
ND,Nov-2015,0,0,0,6985,63,0,0,0,2.9
ND,Nov-2016,0,0,0,6741,79,0,0,0,2.9
ND,Nov-2017,0,0,0,7064,74,0,0,0,2.7
ND,Oct-2015,0,0,0,6977,68,0,0,0,2.9
ND,Oct-2016,0,0,0,6706,73,0,0,0,2.9
ND,Oct-2017,0,0,0,7047,75,0,0,0,2.7
ND,Sep-2015,0,0,0,7028,71,0,0,0,2.8
ND,Sep-2016,0,0,0,6617,72,0,0,0,3.0
ND,Sep-2017,0,0,0,7079,77,0,0,0,2.7
NE,Apr-2015,0,0,0,16670,125,0,0,0,3.0
NE,Apr-2016,0,0,0,16419,127,0,0,0,3.0
NE,Apr-2017,0,0,0,16866,108,0,0,0,2.9
NE,Apr-2018,0,0,0,17102,166,0,0,0,2.8
NE,Aug-2015,0,0,0,17015,131,0,0,0,3.1
NE,Aug-2016,0,0,0,16307,118,0,0,0,3.1
NE,Aug-2017,0,0,0,17000,124,0,0,0,2.8
NE,Aug-2018,0,0,0,17172,158,0,0,0,2.7
NE,Dec-2015,0,0,0,16957,123,0,0,0,3.0
NE,Dec-2016,0,0,0,16400,113,0,0,0,3.1
NE,Dec-2017,0,0,0,17084,157,0,0,0,2.9
NE,Feb-2015,0,0,0,16509,129,0,0,0,2.9
NE,Feb-2016,0,0,0,16581,126,0,0,0,3.0
NE,Feb-2017,0,0,0,16872,116,0,0,0,3.0
NE,Feb-2018,0,0,0,16927,150,0,0,0,2.9
NE,Jan-2015,0,0,0,16421,121,0,0,0,2.9
NE,Jan-2016,0,0,0,16726,122,0,0,0,3.0
NE,Jan-2017,0,0,0,16669,114,0,0,0,3.0
NE,Jan-2018,0,0,0,17026,152,0,0,0,2.9
NE,Jul-2015,0,0,0,16933,132,0,0,0,3.0
NE,Jul-2016,0,0,0,16202,118,0,0,0,3.1
NE,Jul-2017,0,0,0,17129,121,0,0,0,2.9
NE,Jul-2018,0,0,0,17082,166,0,0,0,2.7
NE,Jun-2015,0,0,0,16799,130,0,0,0,3.0
NE,Jun-2016,0,0,0,16288,118,0,0,0,3.1
NE,Jun-2017,0,0,0,17048,120,0,0,0,2.9
NE,Jun-2018,0,0,0,17098,165,0,0,0,2.8
NE,Mar-2015,0,0,0,16621,131,0,0,0,2.9
NE,Mar-2016,0,0,0,16408,125,0,0,0,3.0
NE,Mar-2017,0,0,0,16953,110,0,0,0,2.9
NE,Mar-2018,0,0,0,17026,163,0,0,0,2.9
NE,May-2015,0,0,0,16725,129,0,0,0,3.0
NE,May-2016,0,0,0,16382,123,0,0,0,3.1
NE,May-2017,0,0,0,16904,113,0,0,0,2.9
NE,May-2018,0,0,0,17081,165,0,0,0,2.8
NE,Nov-2015,0,0,0,17034,126,0,0,0,3.0
NE,Nov-2016,0,0,0,16289,114,0,0,0,3.1
NE,Nov-2017,0,0,0,17099,154,0,0,0,2.8
NE,Oct-2015,0,0,0,17086,135,0,0,0,3.0
NE,Oct-2016,0,0,0,16182,108,0,0,0,3.1
NE,Oct-2017,0,0,0,17094,144,0,0,0,2.8
NE,Sep-2015,0,0,0,17022,135,0,0,0,3.1
NE,Sep-2016,0,0,0,16251,113,0,0,0,3.1
NE,Sep-2017,0,0,0,17032,131,0,0,0,2.8
NH,Apr-2015,48,106,30,11681,394,356,99.746192893401,7,3.6
NH,Apr-2016,40,58,27,11555,430,393,98.8372093023256,6,2.9
NH,Apr-2017,53,27,18,12068,447,406,99.5525727069351,11,2.7
NH,Apr-2018,32,14,10,12350,451,410,98.8913525498891,25,2.6
NH,Aug-2015,47,86,21,11754,426,389,99.7652582159624,8,3.2
NH,Aug-2016,46,48,32,11597,449,403,99.109131403118,8,2.9
NH,Aug-2017,47,28,16,12295,470,430,99.1489361702128,14,2.7
NH,Aug-2018,44,7,9,12349,425,389,98.8235294117647,29,2.5
NH,Dec-2015,44,79,23,11724,415,378,99.2771084337349,6,2.9
NH,Dec-2016,53,26,28,11909,458,415,99.5633187772926,12,2.8
NH,Dec-2017,44,24,12,12288,478,434,98.744769874477,23,2.7
NH,Feb-2015,37,99,32,11493,360,325,99.7222222222222,5,3.7
NH,Feb-2016,45,73,25,11550,428,388,99.2990654205608,6,2.9
NH,Feb-2017,52,24,19,11984,446,404,99.3273542600897,11,2.8
NH,Feb-2018,39,20,13,12393,478,434,98.744769874477,25,2.7
NH,Jan-2015,34,97,39,11342,350,317,99.7142857142857,4,3.8
NH,Jan-2016,48,78,21,11617,417,376,99.2805755395683,6,2.9
NH,Jan-2017,52,24,22,11958,458,414,99.3449781659389,12,2.8
NH,Jan-2018,41,23,13,12355,473,434,98.9429175475687,23,2.7
NH,Jul-2015,50,92,23,11755,424,384,99.7641509433962,9,3.3
NH,Jul-2016,44,48,29,11562,441,400,99.0929705215419,7,2.9
NH,Jul-2017,47,29,18,12180,463,422,99.1360691144708,13,2.7
NH,Jul-2018,41,9,10,12399,432,396,99.0719257540603,27,2.5
NH,Jun-2015,49,99,25,11644,416,378,99.7596153846154,9,3.4
NH,Jun-2016,41,51,29,11531,428,389,99.0654205607477,4,2.9
NH,Jun-2017,51,28,18,12159,457,417,99.1247264770241,12,2.7
NH,Jun-2018,31,12,10,12395,428,391,99.0654205607477,27,2.6
NH,Mar-2015,40,100,32,11545,367,330,99.7275204359673,6,3.7
NH,Mar-2016,44,67,26,11567,435,398,99.3103448275862,6,2.9
NH,Mar-2017,52,26,17,12049,439,395,99.3166287015945,10,2.8
NH,Mar-2018,36,17,12,12314,476,433,98.7394957983193,26,2.6
NH,May-2015,48,100,27,11690,402,365,99.7512437810945,8,3.5
NH,May-2016,43,55,31,11524,439,400,98.8610478359909,5,2.9
NH,May-2017,50,27,17,12100,446,406,99.5515695067265,11,2.7
NH,May-2018,34,14,10,12413,449,408,98.6636971046771,27,2.6
NH,Nov-2015,48,86,23,11736,444,407,99.5495495495496,6,3.0
NH,Nov-2016,51,26,29,11738,443,399,99.3227990970655,10,2.8
NH,Nov-2017,45,27,12,12313,472,429,98.728813559322,22,2.7
NH,Oct-2015,50,87,21,11802,449,412,99.554565701559,7,3.1
NH,Oct-2016,51,29,29,11714,442,397,99.3212669683258,10,2.8
NH,Oct-2017,45,28,15,12277,478,435,98.9539748953975,21,2.7
NH,Sep-2015,51,87,21,11775,449,413,99.7772828507795,7,3.1
NH,Sep-2016,45,39,30,11632,446,400,99.1031390134529,10,2.8
NH,Sep-2017,48,27,15,12299,470,429,98.936170212766,18,2.7
NJ,Apr-2015,0,0,0,71525,1240,0,0,0,6.2
NJ,Apr-2016,0,0,0,70126,1628,0,0,0,5.1
NJ,Apr-2017,0,0,0,73487,2217,0,0,0,4.5
NJ,Apr-2018,0,0,0,74130,2592,0,0,0,4.3
NJ,Aug-2015,0,0,0,71571,1373,0,0,0,5.5
NJ,Aug-2016,0,0,0,70539,1682,0,0,0,5.0
NJ,Aug-2017,0,0,0,73969,2502,0,0,0,4.7
NJ,Aug-2018,0,0,0,74442,2690,0,0,0,4.0
NJ,Dec-2015,0,0,0,71109,1423,0,0,0,5.1
NJ,Dec-2016,0,0,0,72082,1971,0,0,0,4.7
NJ,Dec-2017,0,0,0,73945,2621,0,0,0,4.7
NJ,Feb-2015,0,0,0,71521,1221,0,0,0,6.4
NJ,Feb-2016,0,0,0,69990,1483,0,0,0,5.1
NJ,Feb-2017,0,0,0,73064,2111,0,0,0,4.6
NJ,Feb-2018,0,0,0,74281,2606,0,0,0,4.5
NJ,Jan-2015,0,0,0,70998,1210,0,0,0,6.5
NJ,Jan-2016,0,0,0,70318,1433,0,0,0,5.0
NJ,Jan-2017,0,0,0,72707,2082,0,0,0,4.6
NJ,Jan-2018,0,0,0,74234,2601,0,0,0,4.6
NJ,Jul-2015,0,0,0,71495,1336,0,0,0,5.7
NJ,Jul-2016,0,0,0,70297,1695,0,0,0,5.0
NJ,Jul-2017,0,0,0,73912,2416,0,0,0,4.6
NJ,Jul-2018,0,0,0,74309,2654,0,0,0,4.0
NJ,Jun-2015,0,0,0,71384,1305,0,0,0,5.9
NJ,Jun-2016,0,0,0,70249,1651,0,0,0,5.1
NJ,Jun-2017,0,0,0,73836,2397,0,0,0,4.6
NJ,Jun-2018,0,0,0,74033,2621,0,0,0,4.1
NJ,Mar-2015,0,0,0,71756,1226,0,0,0,6.3
NJ,Mar-2016,0,0,0,69997,1538,0,0,0,5.1
NJ,Mar-2017,0,0,0,73272,2189,0,0,0,4.5
NJ,Mar-2018,0,0,0,74208,2600,0,0,0,4.4
NJ,May-2015,0,0,0,71394,1277,0,0,0,6.1
NJ,May-2016,0,0,0,70157,1637,0,0,0,5.1
NJ,May-2017,0,0,0,73744,2305,0,0,0,4.5
NJ,May-2018,0,0,0,73929,2606,0,0,0,4.2
NJ,Nov-2015,0,0,0,71524,1414,0,0,0,5.1
NJ,Nov-2016,0,0,0,71423,1868,0,0,0,4.8
NJ,Nov-2017,0,0,0,73722,2581,0,0,0,4.7
NJ,Oct-2015,0,0,0,71671,1413,0,0,0,5.2
NJ,Oct-2016,0,0,0,70935,1777,0,0,0,4.9
NJ,Oct-2017,0,0,0,73827,2565,0,0,0,4.7
NJ,Sep-2015,0,0,0,71636,1411,0,0,0,5.3
NJ,Sep-2016,0,0,0,70684,1692,0,0,0,4.9
NJ,Sep-2017,0,0,0,74165,2600,0,0,0,4.7
NM,Apr-2015,68,155,43,17123,536,388,96.8283582089552,124,6.6
NM,Apr-2016,52,158,38,17421,497,363,97.9879275653924,114,6.6
NM,Apr-2017,52,166,38,17789,505,358,98.8118811881188,157,6.1
NM,Apr-2018,54,124,38,18166,482,318,98.5477178423237,156,4.9
NM,Aug-2015,53,164,35,17087,518,378,96.5250965250965,123,6.5
NM,Aug-2016,57,154,42,17651,495,349,97.979797979798,126,6.7
NM,Aug-2017,54,163,34,17866,505,351,98.8118811881188,160,5.7
NM,Aug-2018,49,121,49,18238,502,328,99.003984063745,180,4.8
NM,Dec-2015,50,153,34,17062,496,353,96.5725806451613,118,6.5
NM,Dec-2016,56,164,44,17768,494,356,98.3805668016194,135,6.5
NM,Dec-2017,52,145,32,18060,494,336,98.7854251012146,159,5.3
NM,Feb-2015,72,163,44,17019,546,405,98.3516483516484,130,6.5
NM,Feb-2016,46,145,35,17140,485,347,96.9072164948454,118,6.6
NM,Feb-2017,56,158,44,17857,494,353,98.1781376518219,133,6.3
NM,Feb-2018,54,139,30,18150,486,328,98.559670781893,160,5.1
NM,Jan-2015,74,158,42,17051,548,413,98.3576642335766,127,6.4
NM,Jan-2016,44,139,37,16987,473,338,96.8287526427061,113,6.5
NM,Jan-2017,61,166,42,17805,506,361,98.4189723320158,134,6.4
NM,Jan-2018,51,140,31,18147,489,330,98.3640081799591,163,5.2
NM,Jul-2015,52,162,37,16991,520,380,96.5384615384615,121,6.5
NM,Jul-2016,55,152,44,17593,497,354,98.1891348088531,123,6.7
NM,Jul-2017,55,170,36,17911,515,359,98.6407766990291,164,5.8
NM,Jul-2018,48,112,46,18164,483,321,99.1803278688525,171,4.8
NM,Jun-2015,57,154,39,17045,519,375,96.9171483622351,125,6.5
NM,Jun-2016,51,151,44,17533,491,354,97.9633401221996,114,6.7
NM,Jun-2017,60,167,36,17918,507,351,98.422090729783,161,5.9
NM,Jun-2018,49,128,41,18143,494,331,99.1967871485944,174,4.8
NM,Mar-2015,69,161,42,17080,544,403,97.7941176470588,126,6.5
NM,Mar-2016,52,149,38,17301,498,358,97.3895582329317,119,6.6
NM,Mar-2017,56,164,39,17778,495,354,98.3838383838384,135,6.2
NM,Mar-2018,52,134,37,18181,484,326,98.5537190082645,166,5.0
NM,May-2015,60,153,41,17012,523,380,96.9407265774379,120,6.6
NM,May-2016,50,158,38,17557,497,363,97.7867203219316,115,6.7
NM,May-2017,59,164,39,17875,511,355,98.4344422700587,159,6.0
NM,May-2018,52,123,39,18035,476,318,99.1596638655462,163,4.8
NM,Nov-2015,48,153,35,17110,510,366,96.4705882352941,121,6.5
NM,Nov-2016,55,160,41,17672,485,347,98.3505154639175,127,6.5
NM,Nov-2017,51,148,32,18008,496,336,98.5887096774193,166,5.4
NM,Oct-2015,48,152,37,17073,518,376,96.1389961389961,117,6.5
NM,Oct-2016,57,153,39,17701,478,339,98.326359832636,129,6.6
NM,Oct-2017,52,158,32,17967,507,343,98.6193293885602,170,5.5
NM,Sep-2015,47,157,34,17113,513,369,96.2962962962963,126,6.5
NM,Sep-2016,57,153,42,17636,491,350,98.1670061099796,125,6.7
NM,Sep-2017,52,161,33,17922,501,342,98.8023952095808,165,5.6
NV,Apr-2015,35,74,56,22926,584,390,95.2054794520548,154,6.9
NV,Apr-2016,37,92,57,24140,683,454,97.2181551976574,210,5.9
NV,Apr-2017,58,100,56,24992,713,414,98.0364656381487,267,5.2
NV,Apr-2018,57,103,41,25771,742,413,98.5333333333333,329,4.6
NV,Aug-2015,42,88,57,23350,632,423,96.0443037974684,179,6.7
NV,Aug-2016,45,97,62,24451,732,460,96.7213114754098,243,5.6
NV,Aug-2017,52,100,50,25298,736,420,99.0489130434783,290,5.0
NV,Aug-2018,54,114,32,25878,733,401,98.2264665757162,338,4.5
NV,Dec-2015,45,91,59,23647,665,446,96.0902255639098,190,6.3
NV,Dec-2016,44,92,54,24692,707,423,97.4540311173974,257,5.3
NV,Dec-2017,59,104,49,25689,756,438,98.6772486772487,310,4.8
NV,Feb-2015,34,67,58,22628,576,383,95.1388888888889,155,7.1
NV,Feb-2016,41,94,57,23876,685,454,96.6423357664234,201,6.1
NV,Feb-2017,49,99,56,24909,698,406,97.8510028653295,260,5.2
NV,Feb-2018,59,105,44,25772,759,445,98.6859395532194,318,4.8
NV,Jan-2015,33,68,64,22619,578,394,95.8477508650519,152,7.2
NV,Jan-2016,40,90,57,23572,669,443,96.2630792227205,193,6.2
NV,Jan-2017,50,103,57,25004,705,424,97.7304964539007,253,5.3
NV,Jan-2018,57,99,47,25795,758,434,98.8126649076517,323,4.8
NV,Jul-2015,41,83,59,23255,616,411,95.4545454545455,167,6.7
NV,Jul-2016,41,97,59,24268,723,459,96.8188105117566,237,5.7
NV,Jul-2017,54,99,50,25463,736,417,98.9130434782609,294,5.0
NV,Jul-2018,53,116,37,25766,728,405,98.1664315937941,319,4.5
NV,Jun-2015,39,84,57,23228,619,412,95.4765751211632,166,6.8
NV,Jun-2016,39,92,58,24153,691,446,96.671490593343,219,5.8
